Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
120    206    326    0.163178                 0.300528     0.287859     0.085973     12225     
120    208    328    0.164743                 0.281243     0.275599     0.051917     12285     
120    210    330    0.172434                 0.26738      0.262307     0.045388     12360     
120    212    332    0.18038                  0.256376     0.251616     0.041504     12420     
120    214    334    0.188397                 0.247759     0.244811     0.030027     12480     
120    216    336    0.191381                 0.24201      0.240853     0.014283     12555     
120    218    338    0.18759                  0.23841      0.237959     -0.000131    12615     
120    220    340    0.188019                 0.234967     0.234693     0.000943     12705     
120    222    342    0.186024                 0.230416     0.230281     8.7e-05      12765     
120    224    344    -0.828371                0.649496     0.224690     0.275959     12900     
120    226    346    -0.869845                0.661437     0.218389     0.242792     12975     
120    228    348    -2.076858                0.763089     0.212389     0.431501     13050     
120    230    350    -20.993435               1.061335     0.206704     0.653154     13125     
120    232    352    0.153133                 0.199831     0.200194     5.6e-05      13139     
120    234    354    0.135459                 0.192448     0.192940     -7.9e-05     13214     
120    236    356    0.083216                 -0.149194    -0.150703    0.000165     13324     
120    238    358    0.064349                 -0.147683    -0.150098    0.000109     13369     
120    240    360    0.039525                 -0.143703    -0.149253    -5.2e-05     13474     
120    242    362    -0.024777                -0.13533     -0.143255    -5.8e-05     13549     
120    244    364    -0.103514                -0.127       -0.136260    4.2e-05      13624     
120    246    366    -0.046251                -0.116914    -0.156728    2.3e-05      13671     
120    248    368    0.027906                 -0.154401    -0.095237    -0.0         13729     
120    250    370    0.000718                 -0.066738    -0.069428    -1e-06       13806     
120    252    372    -0.033746                -0.038594    -0.042053    0.0          13881     
120    254    374    -0.07936                 -0.000354    0.000001     -0.000281    14001     
120    256    376    -0.102641                -7.4e-05     0.000001     -0.000103    14091     
120    258    378    -0.11874                 0.000144     0.000001     0.000141     14136     
120    260    380    -0.252459                0.567887     0.000001     0.264978     14250     
120    262    382    -1.832282                0.560758     0.000001     0.271252     14310     
120    264    384    -3.269366                0.557828     -0.023559    0.274589     14400     
120    266    386    -3.497281                0.557134     0.446251     0.275903     14460     
120    268    388    -4.205839                0.557866     0.431624     0.27532      14550     
