Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
116    296    412    0.044618                 0.238673     0.221199     0.082895     5231      
116    298    414    0.034718                 0.236914     0.219907     0.081129     5321      
116    300    416    0.026417                 0.234409     0.218306     0.078255     5396      
118    162    280    -0.01127                 0.202759     0.202700     0.000194     5429      
118    164    282    -0.009146                0.19254      0.192522     -0.00015     5489      
118    166    284    -0.010324                0.179725     0.179741     -9e-06       5579      
118    168    286    -0.009508                0.162922     0.162938     -2.3e-05     5639      
118    170    288    -0.020284                0.141642     0.141893     0.000507     5743      
118    172    290    -0.020766                0.128796     0.129010     -3.1e-05     5788      
118    174    292    -0.020364                0.115798     0.116003     0.000617     5893      
118    176    294    -0.040664                -0.104226    -0.104586    1.5e-05      5959      
118    178    296    -0.0368                  -0.08862     -0.088984    1.4e-05      6034      
118    180    298    -0.05441                 -0.05449     -0.055880    -1.4e-05     6125      
118    182    300    -0.078247                0.000374     -0.000001    -0.0         6155      
118    184    302    -0.055998                1.5e-05      0.000000     -0.0         6290      
118    186    304    -0.060517                -9e-06       0.000000     1e-06        6305      
118    188    306    -0.067512                -3e-05       0.000000     2e-06        6395      
118    190    308    -5.161205                0.713544     0.499378     -0.116626    6509      
118    192    310    -0.066789                0.485612     0.482375     -0.002269    6540      
118    194    312    -0.086675                0.430324     0.425216     0.088463     6630      
118    196    314    -0.200556                0.418272     0.438047     0.000521     6690      
118    198    316    0.229457                 0.412709     0.455503     0.000378     6765      
118    200    318    0.442505                 0.406425     0.473730     2.7e-05      6840      
118    202    320    1.975058                 0.39564      0.594465     0.000888     6960      
118    204    322    2.616487                 0.286083     0.549999     0.001496     7035      
118    206    324    2.468419                 0.26423      0.536789     -0.000147    7125      
118    208    326    2.171715                 0.265319     0.533422     0.10163      7196      
118    210    328    1.680697                 0.256922     0.534976     0.098793     7271      
118    212    330    1.235485                 0.229102     0.540272     -3e-06       7284      
118    214    332    0.696004                 0.228617     0.550145     3e-06        7359      
118    216    334    0.006702                 0.229959     0.229685     -7.4e-05     7449      
118    218    336    0.005205                 0.231137     0.230884     2e-06        7509      
118    220    338    0.007909                 0.227926     0.227701     -1e-06       7584      
118    222    340    0.009702                 0.219459     0.219249     1e-06        7659      
118    224    342    0.01464                  0.208166     0.207960     2.7e-05      7749      
